date,is_weekend,is_holiday,admin_type,district,population,area_km2,vehicle_count,temperature,rainfall,humidity,air_quality,special_event,traffic_congestion_level
31/05/2023,FALSE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1067,78,95,0,40
31/05/2023,FALSE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1016,81,135,0,41
31/05/2023,FALSE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,847,71,145,0,21
31/05/2023,FALSE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1095,81,102,0,35
31/05/2023,FALSE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1189,73,80,0,38
01/06/2023,TRUE,FALSE,Quận,Ba Đình,223500,92,135988,27,1454,69,95,6,84
01/06/2023,TRUE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1712,78,136,0,97
01/06/2023,TRUE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1258,68,134,0,76
01/06/2023,TRUE,FALSE,Quận,Đống Đa,375800,99,383450,273,1674,83,115,0,92
01/06/2023,TRUE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1371,69,87,0,53
01/06/2023,TRUE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1391,75,143,0,88
01/06/2023,TRUE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1588,66,120,2,83
01/06/2023,TRUE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1475,78,88,0,70
01/06/2023,TRUE,FALSE,Quận,Long Biên,326000,599,332183,273,1275,65,114,0,59
01/06/2023,TRUE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1432,67,116,0,59
01/06/2023,TRUE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1244,78,116,0,67
01/06/2023,TRUE,FALSE,Quận,Hà Đông,404000,483,414700,265,1670,81,133,0,73
01/06/2023,TRUE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1627,67,99,0,42
01/06/2023,TRUE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1732,76,121,0,68
01/06/2023,TRUE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1356,75,106,0,34
01/06/2023,TRUE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1466,73,141,0,37
01/06/2023,TRUE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1219,66,118,0,12
01/06/2023,TRUE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1742,65,84,0,23
01/06/2023,TRUE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1546,68,147,0,43
01/06/2023,TRUE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1475,76,142,0,34
01/06/2023,TRUE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1396,79,131,0,39
01/06/2023,TRUE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1216,75,122,0,49
01/06/2023,TRUE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1736,69,121,5,43
01/06/2023,TRUE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1710,70,112,0,16
01/06/2023,TRUE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1226,65,86,0,40
01/06/2023,TRUE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1471,67,84,0,41
01/06/2023,TRUE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1460,81,133,0,21
01/06/2023,TRUE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1348,70,86,0,35
01/06/2023,TRUE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1719,69,98,0,38
02/06/2023,TRUE,FALSE,Quận,Ba Đình,223500,92,135988,27,1394,72,139,0,84
02/06/2023,TRUE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1492,81,107,0,97
02/06/2023,TRUE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1203,82,90,0,76
02/06/2023,TRUE,FALSE,Quận,Đống Đa,375800,99,383450,273,1510,68,83,0,92
02/06/2023,TRUE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1306,84,102,0,53
02/06/2023,TRUE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1422,69,124,0,88
02/06/2023,TRUE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1677,73,129,0,83
02/06/2023,TRUE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1734,76,85,0,70
02/06/2023,TRUE,FALSE,Quận,Long Biên,326000,599,332183,273,1401,81,103,0,59
02/06/2023,TRUE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1533,84,108,0,59
02/06/2023,TRUE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1659,83,91,5,67
02/06/2023,TRUE,FALSE,Quận,Hà Đông,404000,483,414700,265,1681,78,87,0,73
02/06/2023,TRUE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1720,83,98,0,42
02/06/2023,TRUE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1220,68,101,0,68
02/06/2023,TRUE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1666,72,133,0,34
02/06/2023,TRUE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1699,75,80,3,37
02/06/2023,TRUE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1402,72,144,0,12
02/06/2023,TRUE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1310,76,94,0,23
02/06/2023,TRUE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1260,65,125,0,43
02/06/2023,TRUE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1494,68,94,6,34
02/06/2023,TRUE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1717,67,103,0,39
02/06/2023,TRUE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1724,75,97,0,49
02/06/2023,TRUE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1339,73,81,0,43
02/06/2023,TRUE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1455,74,148,0,16
02/06/2023,TRUE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1475,77,145,0,40
02/06/2023,TRUE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1545,81,129,0,41
02/06/2023,TRUE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1206,72,134,0,21
02/06/2023,TRUE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1209,74,148,0,35
02/06/2023,TRUE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1765,65,107,3,38
03/06/2023,FALSE,FALSE,Quận,Ba Đình,223500,92,135988,27,1539,78,109,2,84
03/06/2023,FALSE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1573,79,146,0,97
03/06/2023,FALSE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1246,74,104,0,76
03/06/2023,FALSE,FALSE,Quận,Đống Đa,375800,99,383450,273,1691,73,95,0,92
03/06/2023,FALSE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1574,81,137,0,53
03/06/2023,FALSE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1273,83,121,0,88
03/06/2023,FALSE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1306,66,112,0,83
03/06/2023,FALSE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1421,72,114,0,70
03/06/2023,FALSE,FALSE,Quận,Long Biên,326000,599,332183,273,1541,69,145,0,59
03/06/2023,FALSE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1284,66,145,5,59
03/06/2023,FALSE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1750,83,103,0,67
03/06/2023,FALSE,FALSE,Quận,Hà Đông,404000,483,414700,265,1538,72,124,0,73
03/06/2023,FALSE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1628,80,124,4,42
03/06/2023,FALSE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1607,75,80,0,68
03/06/2023,FALSE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1800,72,119,0,34
03/06/2023,FALSE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1205,78,103,0,37
03/06/2023,FALSE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1312,69,141,0,12
03/06/2023,FALSE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1232,75,86,0,23
03/06/2023,FALSE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1536,65,117,0,43
03/06/2023,FALSE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1681,65,94,4,34
03/06/2023,FALSE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1512,81,143,0,39
03/06/2023,FALSE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1651,76,82,0,49
03/06/2023,FALSE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1344,74,112,0,43
03/06/2023,FALSE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1202,77,129,0,16
03/06/2023,FALSE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1406,70,97,0,40
03/06/2023,FALSE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1622,69,83,0,41
03/06/2023,FALSE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1693,84,110,0,21
03/06/2023,FALSE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1612,75,135,0,35
03/06/2023,FALSE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1765,69,148,0,38
04/06/2023,FALSE,FALSE,Quận,Ba Đình,223500,92,135988,27,1432,82,97,0,84
04/06/2023,FALSE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1784,83,112,0,97
04/06/2023,FALSE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1548,68,81,0,76
04/06/2023,FALSE,FALSE,Quận,Đống Đa,375800,99,383450,273,1671,70,85,0,92
04/06/2023,FALSE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1430,77,82,0,53
04/06/2023,FALSE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1328,82,146,2,88
04/06/2023,FALSE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1702,68,143,0,83
04/06/2023,FALSE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1306,80,88,0,70
04/06/2023,FALSE,FALSE,Quận,Long Biên,326000,599,332183,273,1626,75,103,0,59
04/06/2023,FALSE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1762,70,105,0,59
04/06/2023,FALSE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1798,72,118,0,67
04/06/2023,FALSE,FALSE,Quận,Hà Đông,404000,483,414700,265,1644,69,81,0,73
04/06/2023,FALSE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1211,78,101,0,42
04/06/2023,FALSE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1254,70,122,0,68
04/06/2023,FALSE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1727,83,135,0,34
04/06/2023,FALSE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1516,66,110,0,37
04/06/2023,FALSE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1638,80,116,0,12
04/06/2023,FALSE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1761,82,142,0,23
04/06/2023,FALSE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1443,70,84,0,43
04/06/2023,FALSE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1339,78,149,0,34
04/06/2023,FALSE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1279,78,91,0,39
04/06/2023,FALSE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1715,69,108,0,49
04/06/2023,FALSE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1404,84,113,0,43
04/06/2023,FALSE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1428,77,84,0,16
04/06/2023,FALSE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1307,83,85,0,40
04/06/2023,FALSE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1742,72,139,0,41
04/06/2023,FALSE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1304,80,102,0,21
04/06/2023,FALSE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1294,66,105,0,35
04/06/2023,FALSE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1685,83,114,0,38
05/06/2023,FALSE,FALSE,Quận,Ba Đình,223500,92,135988,27,1617,81,99,0,84
05/06/2023,FALSE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1521,67,119,0,97
05/06/2023,FALSE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1613,81,81,0,76
05/06/2023,FALSE,FALSE,Quận,Đống Đa,375800,99,383450,273,1722,73,92,0,92
05/06/2023,FALSE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1621,79,149,0,53
05/06/2023,FALSE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1238,76,93,0,88
05/06/2023,FALSE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1716,71,147,0,83
05/06/2023,FALSE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1335,79,98,0,70
05/06/2023,FALSE,FALSE,Quận,Long Biên,326000,599,332183,273,1745,72,135,0,59
05/06/2023,FALSE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1224,78,146,0,59
05/06/2023,FALSE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1320,78,92,0,67
05/06/2023,FALSE,FALSE,Quận,Hà Đông,404000,483,414700,265,1255,76,106,0,73
05/06/2023,FALSE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1270,76,126,0,42
05/06/2023,FALSE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1501,71,93,0,68
05/06/2023,FALSE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1335,78,81,0,34
05/06/2023,FALSE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1739,82,85,0,37
05/06/2023,FALSE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1732,76,104,0,12
05/06/2023,FALSE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1668,81,120,0,23
05/06/2023,FALSE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1478,82,138,0,43
05/06/2023,FALSE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1239,75,131,0,34
05/06/2023,FALSE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1363,78,95,0,39
05/06/2023,FALSE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1583,76,149,5,49
05/06/2023,FALSE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1704,74,94,0,43
05/06/2023,FALSE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1511,76,130,0,16
05/06/2023,FALSE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1394,78,148,0,40
05/06/2023,FALSE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1365,84,125,0,41
05/06/2023,FALSE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1461,84,139,0,21
05/06/2023,FALSE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1596,82,83,0,35
05/06/2023,FALSE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1723,84,118,0,38
06/06/2023,FALSE,FALSE,Quận,Ba Đình,223500,92,135988,27,1591,67,138,0,84
06/06/2023,FALSE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1425,77,107,0,97
06/06/2023,FALSE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1290,80,113,0,76
06/06/2023,FALSE,FALSE,Quận,Đống Đa,375800,99,383450,273,1238,83,103,0,92
06/06/2023,FALSE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1206,69,128,0,53
06/06/2023,FALSE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1710,82,106,0,88
06/06/2023,FALSE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1492,65,105,5,83
06/06/2023,FALSE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1688,77,121,0,70
06/06/2023,FALSE,FALSE,Quận,Long Biên,326000,599,332183,273,1772,68,134,0,59
06/06/2023,FALSE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1565,69,147,0,59
06/06/2023,FALSE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1795,65,87,0,67
06/06/2023,FALSE,FALSE,Quận,Hà Đông,404000,483,414700,265,1473,75,140,0,73
06/06/2023,FALSE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1274,66,117,0,42
06/06/2023,FALSE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1750,69,140,0,68
06/06/2023,FALSE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1228,72,139,0,34
06/06/2023,FALSE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1533,65,82,0,37
06/06/2023,FALSE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1259,71,142,0,12
06/06/2023,FALSE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1293,75,80,0,23
06/06/2023,FALSE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1384,78,96,0,43
06/06/2023,FALSE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1409,73,92,0,34
06/06/2023,FALSE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1483,72,110,0,39
06/06/2023,FALSE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1767,77,96,0,49
06/06/2023,FALSE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1721,65,83,6,43
06/06/2023,FALSE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1502,75,106,0,16
06/06/2023,FALSE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1629,66,86,0,40
06/06/2023,FALSE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1645,68,142,0,41
06/06/2023,FALSE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1771,79,100,0,21
06/06/2023,FALSE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1269,66,144,0,35
06/06/2023,FALSE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1526,74,141,0,38
07/06/2023,FALSE,FALSE,Quận,Ba Đình,223500,92,135988,27,1763,70,131,0,84
07/06/2023,FALSE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1387,77,149,0,97
07/06/2023,FALSE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1707,76,103,0,76
07/06/2023,FALSE,FALSE,Quận,Đống Đa,375800,99,383450,273,1694,73,95,0,92
07/06/2023,FALSE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1762,70,126,0,53
07/06/2023,FALSE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1667,76,103,0,88
07/06/2023,FALSE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1626,76,130,0,83
07/06/2023,FALSE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1741,68,111,0,70
07/06/2023,FALSE,FALSE,Quận,Long Biên,326000,599,332183,273,1754,69,124,0,59
07/06/2023,FALSE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1641,84,103,0,59
07/06/2023,FALSE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1529,81,148,0,67
07/06/2023,FALSE,FALSE,Quận,Hà Đông,404000,483,414700,265,1398,65,116,6,73
07/06/2023,FALSE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1258,80,132,0,42
07/06/2023,FALSE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1447,77,142,0,68
07/06/2023,FALSE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1500,79,106,0,34
07/06/2023,FALSE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1323,75,103,0,37
07/06/2023,FALSE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1279,75,122,0,12
07/06/2023,FALSE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1691,68,149,0,23
07/06/2023,FALSE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1341,81,100,0,43
07/06/2023,FALSE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1453,78,117,0,34
07/06/2023,FALSE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1477,66,131,3,39
07/06/2023,FALSE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1670,82,130,0,49
07/06/2023,FALSE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1593,84,101,0,43
07/06/2023,FALSE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1312,82,81,6,16
07/06/2023,FALSE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1701,72,108,5,40
07/06/2023,FALSE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1326,67,99,0,41
07/06/2023,FALSE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1541,79,106,0,21
07/06/2023,FALSE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1555,80,95,0,35
07/06/2023,FALSE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1625,69,119,0,38
08/06/2023,TRUE,FALSE,Quận,Ba Đình,223500,92,135988,27,1333,74,124,0,84
08/06/2023,TRUE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1695,75,105,0,97
08/06/2023,TRUE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1529,66,107,4,76
08/06/2023,TRUE,FALSE,Quận,Đống Đa,375800,99,383450,273,1707,67,84,0,92
08/06/2023,TRUE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1349,84,144,0,53
08/06/2023,TRUE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1541,74,83,0,88
08/06/2023,TRUE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1767,67,133,0,83
08/06/2023,TRUE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1382,78,98,0,70
08/06/2023,TRUE,FALSE,Quận,Long Biên,326000,599,332183,273,1399,81,145,0,59
08/06/2023,TRUE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1647,72,100,0,59
08/06/2023,TRUE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1749,75,92,0,67
08/06/2023,TRUE,FALSE,Quận,Hà Đông,404000,483,414700,265,1267,71,90,3,73
08/06/2023,TRUE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1379,82,104,0,42
08/06/2023,TRUE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1302,78,135,0,68
08/06/2023,TRUE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1246,78,90,0,34
08/06/2023,TRUE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1683,76,138,0,37
08/06/2023,TRUE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1699,66,135,0,12
08/06/2023,TRUE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1765,70,131,0,23
08/06/2023,TRUE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1781,74,111,0,43
08/06/2023,TRUE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1614,72,107,0,34
08/06/2023,TRUE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1334,71,103,0,39
08/06/2023,TRUE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1385,74,100,0,49
08/06/2023,TRUE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1535,65,144,0,43
08/06/2023,TRUE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1583,70,107,0,16
08/06/2023,TRUE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1641,67,112,0,40
08/06/2023,TRUE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1291,74,102,0,41
08/06/2023,TRUE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1790,73,95,0,21
08/06/2023,TRUE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1597,83,84,0,35
08/06/2023,TRUE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1500,70,98,0,38
09/06/2023,TRUE,FALSE,Quận,Ba Đình,223500,92,135988,27,1749,68,95,0,84
09/06/2023,TRUE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1600,74,119,0,97
09/06/2023,TRUE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1353,77,86,0,76
09/06/2023,TRUE,FALSE,Quận,Đống Đa,375800,99,383450,273,1233,69,103,0,92
09/06/2023,TRUE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1549,77,142,0,53
09/06/2023,TRUE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1366,71,149,0,88
09/06/2023,TRUE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1450,77,94,5,83
09/06/2023,TRUE,FALSE,Quận,Hoàng Mai,513000,403,517398,265,1718,83,120,0,70
09/06/2023,TRUE,FALSE,Quận,Long Biên,326000,599,332183,273,1402,76,87,6,59
09/06/2023,TRUE,FALSE,Quận,Nam Từ Liêm,270000,322,275128,269,1702,82,90,0,59
09/06/2023,TRUE,FALSE,Quận,Bắc Từ Liêm,340000,453,350004,273,1530,67,90,0,67
09/06/2023,TRUE,FALSE,Quận,Hà Đông,404000,483,414700,265,1684,80,99,0,73
09/06/2023,TRUE,FALSE,Huyện,Thanh Trì,280000,63,285897,258,1710,82,115,0,42
09/06/2023,TRUE,FALSE,Huyện,Gia Lâm,290500,115,298163,264,1449,84,89,0,68
09/06/2023,TRUE,FALSE,Huyện,Đông Anh,412000,182,414357,255,1381,66,149,0,34
09/06/2023,TRUE,FALSE,Huyện,Sóc Sơn,347000,306,351546,246,1541,81,92,0,37
09/06/2023,TRUE,FALSE,Huyện,Ba Vì,429500,424,436641,255,1383,66,105,0,12
09/06/2023,TRUE,FALSE,Huyện,Phúc Thọ,118500,117,122318,254,1331,65,98,0,23
09/06/2023,TRUE,FALSE,Huyện,Thạch Thất,187500,184,188953,26,1679,74,136,0,43
09/06/2023,TRUE,FALSE,Huyện,Quốc Oai,151000,148,157279,239,1460,65,132,0,34
09/06/2023,TRUE,FALSE,Huyện,Chương Mỹ,236500,232,240330,267,1721,82,142,0,39
09/06/2023,TRUE,FALSE,Huyện,Đan Phượng,78500,77,80618,263,1353,81,136,5,49
09/06/2023,TRUE,FALSE,Huyện,Hoài Đức,84000,82,85838,26,1290,71,99,0,43
09/06/2023,TRUE,FALSE,Huyện,Mỹ Đức,231000,226,233912,242,1559,74,92,0,16
09/06/2023,TRUE,FALSE,Huyện,Ứng Hòa,187500,184,189854,26,1518,80,147,0,40
09/06/2023,TRUE,FALSE,Huyện,Thường Tín,131000,127,132869,26,1404,70,110,0,41
09/06/2023,TRUE,FALSE,Huyện,Phú Xuyên,175500,171,177474,262,1302,81,133,0,21
09/06/2023,TRUE,FALSE,Huyện,Mê Linh,245000,142,254618,252,1210,82,148,0,35
09/06/2023,TRUE,FALSE,Huyện,Sơn Tây,148000,113,152136,245,1233,74,94,0,38
10/06/2023,FALSE,FALSE,Quận,Ba Đình,223500,92,135988,27,1786,67,82,0,84
10/06/2023,FALSE,FALSE,Quận,Hoàn Kiếm,136800,53,140629,269,1330,79,123,0,97
10/06/2023,FALSE,FALSE,Quận,Hai Bà Trưng,307000,101,312688,262,1513,66,108,0,76
10/06/2023,FALSE,FALSE,Quận,Đống Đa,375800,99,383450,273,1442,76,126,0,92
10/06/2023,FALSE,FALSE,Quận,Tây Hồ,162800,244,314766,257,1734,84,123,0,53
10/06/2023,FALSE,FALSE,Quận,Cầu Giấy,296500,123,298708,267,1617,67,96,0,88
10/06/2023,FALSE,FALSE,Quận,Thanh Xuân,296800,91,304093,267,1407,73,132,0,83
